experiment_id,workload_id,metric,unit,n,mean,median,cv_pct,mad,max,min,sample_sd
workload_transfer_v1,val-c2048-o128-k8,p95_tpot_ms,ms,3,8.773333333333333,8.78,0.1316148030067508,0.0,8.78,8.76,0.01154700538379227
workload_transfer_v1,val-c2048-o128-k8,p95_ttft_ms,ms,3,393.71000000000004,392.36,7.114223900453444,25.960000000000036,422.37,366.4,28.009410918475254
workload_transfer_v1,val-c2048-o128-k8,p99_e2el_ms,ms,3,1237.9266666666665,1228.51,1.4280620226709733,1.5599999999999454,1258.32,1226.95,17.678360595183356
workload_transfer_v1,val-c2048-o128-k8,p99_itl_ms,ms,3,8.69,8.02,14.057506501654485,0.0699999999999994,10.1,7.95,1.2215973149937747
workload_transfer_v1,val-c2048-o128-k8,p99_tpot_ms,ms,3,8.799999999999999,8.79,0.1968239554055617,0.0,8.82,8.79,0.01732050807568943
workload_transfer_v1,val-c2048-o128-k8,p99_ttft_ms,ms,3,409.03000000000003,398.37,5.318886852638451,3.7099999999999795,434.06,394.66,21.755842893347058
workload_transfer_v1,val-c2048-o128-k8,request_throughput_req_s,requests/s,3,6.72,6.73,0.3937129927179441,0.009999999999999787,6.74,6.69,0.026457513110645845
workload_transfer_v1,val-c2048-o128-k8,successful_requests,,3,64.0,64.0,0.0,0.0,64.0,64.0,0.0
workload_transfer_v1,val-c2048-o128-k8,throughput_tok_s,tokens/s,3,860.0966666666667,861.17,0.41205486571394356,1.8100000000000591,862.98,856.14,3.5440701648434385
workload_transfer_v1,val-c2048-o128-k8,total_throughput_tok_s,tokens/s,3,14621.646666666667,14639.84,0.41177400510723444,30.81999999999971,14670.66,14554.44,60.20814009196177
workload_transfer_v1,val-c2048-o128-k8,tpot_ms,ms,3,8.773333333333333,8.78,0.1316148030067508,0.0,8.78,8.76,0.01154700538379227
workload_transfer_v1,val-c2048-o128-k8,trial_elapsed_ms,ms,3,22517.97428599578,22519.39268800197,0.27495887338721053,59.77537899161689,22579.16806699359,22455.362102991785,61.915168406395765
workload_transfer_v1,val-c2048-o128-k8,ttft_ms,ms,3,393.71000000000004,392.36,7.114223900453444,25.960000000000036,422.37,366.4,28.009410918475254
workload_transfer_v1,val-c256-o128-k1,avg_power_w,W,3,424.2467417231769,425.14064507407295,0.8625336096524361,2.2355908229683905,427.37623589704134,420.22334419841656,3.6592707352177656
workload_transfer_v1,val-c256-o128-k1,benchmark_duration_s,s,3,6.349999999999999,6.35,0.0,0.0,6.35,6.35,0.0
workload_transfer_v1,val-c256-o128-k1,energy_j,J,3,2728.1156666666666,2740.8,1.0499415080375982,7.42699999999968,2748.227,2695.32,28.643618771609976
workload_transfer_v1,val-c256-o128-k1,failed_requests,,3,0.0,0.0,,0.0,0.0,0.0,0.0
workload_transfer_v1,val-c256-o128-k1,input_tokens,,3,2048.0,2048.0,0.0,0.0,2048.0,2048.0,0.0
workload_transfer_v1,val-c256-o128-k1,j_per_output_token,J/token,3,2.6641754557291666,2.6765625,1.0499415080375982,0.007252929687499687,2.6838154296875,2.6321484375,0.027972283956650367
workload_transfer_v1,val-c256-o128-k1,j_per_total_token,J/token,3,0.8880584852430555,0.8921875,1.0499415080375973,0.0024176432291665995,0.8946051432291666,0.8773828125,0.00932409465221678
workload_transfer_v1,val-c256-o128-k1,mean_e2el_ms,ms,3,793.6566666666668,793.69,0.018010963298479826,0.08999999999991815,793.78,793.5,0.1429452109492717
workload_transfer_v1,val-c256-o128-k1,mean_itl_ms,ms,3,6.11,6.11,0.0,0.0,6.11,6.11,0.0
workload_transfer_v1,val-c256-o128-k1,mean_tpot_ms,ms,3,6.11,6.11,0.0,0.0,6.11,6.11,0.0
workload_transfer_v1,val-c256-o128-k1,mean_ttft_ms,ms,3,18.133333333333336,18.25,1.1624567466001756,0.010000000000001563,18.26,17.89,0.21079215671683185
workload_transfer_v1,val-c256-o128-k1,measurement_window_ms,ms,3,6430.459909330239,6414.0177770023,0.4554945099650925,0.9330760076409206,6464.277249993756,6413.084700994659,29.290391852505504
workload_transfer_v1,val-c256-o128-k1,output_throughput_tok_s,tokens/s,3,161.25333333333333,161.25,0.015606570273012143,0.020000000000010232,161.28,161.23,0.02516611478424118
workload_transfer_v1,val-c256-o128-k1,output_tokens,,3,1024.0,1024.0,0.0,0.0,1024.0,1024.0,0.0
workload_transfer_v1,val-c256-o128-k1,p50_e2el_ms,ms,3,793.7633333333333,793.78,0.02589027399737343,0.18000000000006366,793.96,793.55,0.2055075018906846
workload_transfer_v1,val-c256-o128-k1,p50_itl_ms,ms,3,6.11,6.11,0.0,0.0,6.11,6.11,0.0
workload_transfer_v1,val-c256-o128-k1,p50_tpot_ms,ms,3,6.11,6.11,0.0,0.0,6.11,6.11,0.0
workload_transfer_v1,val-c256-o128-k1,p50_ttft_ms,ms,3,18.34,18.33,1.6091989709240682,0.2799999999999976,18.64,18.05,0.2951270912674741
workload_transfer_v1,val-c256-o128-k1,p95_e2el_ms,ms,3,794.3666666666667,794.31,0.030221488951419854,0.14999999999997726,794.63,794.16,0.24006943440042885
workload_transfer_v1,val-c256-o128-k1,p95_itl_ms,ms,3,6.210000000000001,6.2,0.426046909994297,0.009999999999999787,6.24,6.19,0.026457513110645845
workload_transfer_v1,val-c256-o128-k1,p95_tpot_ms,ms,3,6.11,6.11,0.0,0.0,6.11,6.11,0.0
workload_transfer_v1,val-c256-o128-k1,p95_ttft_ms,ms,3,18.94,18.98,1.7519176370683276,0.2699999999999996,19.25,18.59,0.33181320046074125
workload_transfer_v1,val-c256-o128-k1,p99_e2el_ms,ms,3,794.46,794.45,0.03463186690883482,0.2599999999999909,794.74,794.19,0.2751363298439291
workload_transfer_v1,val-c256-o128-k1,p99_itl_ms,ms,3,6.316666666666666,6.33,0.6591026911238432,0.019999999999999574,6.35,6.27,0.041633319989322765
workload_transfer_v1,val-c256-o128-k1,p99_tpot_ms,ms,3,6.11,6.11,0.0,0.0,6.11,6.11,0.0
workload_transfer_v1,val-c256-o128-k1,p99_ttft_ms,ms,3,19.066666666666666,19.18,2.2621458893375292,0.25,19.43,18.59,0.43131581623368886
workload_transfer_v1,val-c256-o128-k1,request_throughput_req_s,requests/s,3,1.26,1.26,0.0,0.0,1.26,1.26,0.0
workload_transfer_v1,val-c256-o128-k1,successful_requests,,3,8.0,8.0,0.0,0.0,8.0,8.0,0.0
workload_transfer_v1,val-c256-o128-k1,throughput_tok_s,tokens/s,3,161.25333333333333,161.25,0.015606570273012143,0.020000000000010232,161.28,161.23,0.02516611478424118
workload_transfer_v1,val-c256-o128-k1,total_throughput_tok_s,tokens/s,3,483.75666666666666,483.74,0.017822344782678374,0.060000000000002274,483.85,483.68,0.08621678104252548
workload_transfer_v1,val-c256-o128-k1,tpot_ms,ms,3,6.11,6.11,0.0,0.0,6.11,6.11,0.0
